SMILES_Solute,Temperature_K,Solvent,SMILES_Solvent,Solubility(mole_fraction),Solubility(mol/L),LogS(mol/L),Compound_Name,CAS,PubChem_CID,FDA_Approved,Source
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,283.15,ethanol,CCO,0.000406,0.007031998232941823,-2.1529212470673493,Cilostazol,73963-72-1,2754,Yes,10.1021/acs.jced.1c00302
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,288.15,ethanol,CCO,0.00054,0.009303728130927138,-2.0313429888388552,Cilostazol,73963-72-1,2754,Yes,10.1021/acs.jced.1c00302
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,293.15,ethanol,CCO,0.00069,0.011833676969510357,-1.926880290076238,Cilostazol,73963-72-1,2754,Yes,10.1021/acs.jced.1c00302
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,298.15,ethanol,CCO,0.000847,0.01445273746376954,-1.840049886276837,Cilostazol,73963-72-1,2754,Yes,10.1021/acs.jced.1c00302
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,303.15,ethanol,CCO,0.001018,0.017273357140013997,-1.7626232475112158,Cilostazol,73963-72-1,2754,Yes,10.1021/acs.jced.1c00302
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,308.15,ethanol,CCO,0.001224,0.020653328905081897,-1.685009938748958,Cilostazol,73963-72-1,2754,Yes,10.1021/acs.jced.1c00302
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,313.15,ethanol,CCO,0.001443,0.024221204426840302,-1.6158042648707076,Cilostazol,73963-72-1,2754,Yes,10.1021/acs.jced.1c00302
CN(C)C(=N)N=C(N)N.Cl,283.15,ethanol,CCO,0.0013,0.022536406229963543,-1.6471153375770629,Metformin hydrochloride,1115-70-4,14219,No,10.1021/acs.jced.1c00338
CN(C)C(=N)N=C(N)N.Cl,288.15,ethanol,CCO,0.001472,0.025384945271491557,-1.595423768572744,Metformin hydrochloride,1115-70-4,14219,No,10.1021/acs.jced.1c00338
CN(C)C(=N)N=C(N)N.Cl,293.15,ethanol,CCO,0.001602,0.02749980801897834,-1.5606703380457143,Metformin hydrochloride,1115-70-4,14219,No,10.1021/acs.jced.1c00338
CN(C)C(=N)N=C(N)N.Cl,298.15,ethanol,CCO,0.001832,0.03129107810407405,-1.5045794733963365,Metformin hydrochloride,1115-70-4,14219,No,10.1021/acs.jced.1c00338
CN(C)C(=N)N=C(N)N.Cl,303.15,ethanol,CCO,0.002118,0.035977700694097094,-1.4439665955144878,Metformin hydrochloride,1115-70-4,14219,No,10.1021/acs.jced.1c00338
CN(C)C(=N)N=C(N)N.Cl,308.15,ethanol,CCO,0.002253,0.03805550614383975,-1.4195824975035667,Metformin hydrochloride,1115-70-4,14219,No,10.1021/acs.jced.1c00338
CN(C)C(=N)N=C(N)N.Cl,313.15,ethanol,CCO,0.002449,0.041148683144049195,-1.3856440586880159,Metformin hydrochloride,1115-70-4,14219,No,10.1021/acs.jced.1c00338
CN(C)C(=N)N=C(N)N.Cl,318.15,ethanol,CCO,0.002754,0.04601676686003682,-1.337083898143937,Metformin hydrochloride,1115-70-4,14219,No,10.1021/acs.jced.1c00338
CN(C)C(=N)N=C(N)N.Cl,323.15,ethanol,CCO,0.003426,0.056951790519444094,-1.244492617493741,Metformin hydrochloride,1115-70-4,14219,No,10.1021/acs.jced.1c00338
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,273.15,ethanol,CCO,0.2088,4.622854866620556,0.6649102590847965,Bisphenol A,80-05-7,6623,No,10.1021/acs.jced.1c00340
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,278.15,ethanol,CCO,0.2139,4.740687584325547,0.6758413358559513,Bisphenol A,80-05-7,6623,No,10.1021/acs.jced.1c00340
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,283.15,ethanol,CCO,0.2198,4.877509254658408,0.6881981021041294,Bisphenol A,80-05-7,6623,No,10.1021/acs.jced.1c00340
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,288.15,ethanol,CCO,0.2263,5.036636704445105,0.702140626072137,Bisphenol A,80-05-7,6623,No,10.1021/acs.jced.1c00340
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,293.15,ethanol,CCO,0.2317,5.1685182388322115,0.7133660531644943,Bisphenol A,80-05-7,6623,No,10.1021/acs.jced.1c00340
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,298.15,ethanol,CCO,0.2383,5.333825297637563,0.7270387868479488,Bisphenol A,80-05-7,6623,No,10.1021/acs.jced.1c00340
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,303.15,ethanol,CCO,0.245,5.500545611182996,0.7404057702530733,Bisphenol A,80-05-7,6623,No,10.1021/acs.jced.1c00340
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,308.15,ethanol,CCO,0.2523,5.686782408160268,0.7548666112760513,Bisphenol A,80-05-7,6623,No,10.1021/acs.jced.1c00340
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,313.15,ethanol,CCO,0.2604,5.901281639747917,0.7709463419173613,Bisphenol A,80-05-7,6623,No,10.1021/acs.jced.1c00340
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,283.15,ethanol,CCO,5.9499999999999996e-05,0.0010301943578419402,-2.987080832988561,Ribavirin(II),36791-04-5,37542,Yes,10.1021/acs.jced.1c00345
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,288.15,ethanol,CCO,8.55e-05,0.00147242071061236,-2.8319680825311253,Ribavirin(II),36791-04-5,37542,Yes,10.1021/acs.jced.1c00345
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,293.15,ethanol,CCO,0.0001173,0.0020105728347017482,-2.696680189591107,Ribavirin(II),36791-04-5,37542,Yes,10.1021/acs.jced.1c00345
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,298.15,ethanol,CCO,0.0001575,0.0026856391856147003,-2.570952335011429,Ribavirin(II),36791-04-5,37542,Yes,10.1021/acs.jced.1c00345
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,303.15,ethanol,CCO,0.0002087,0.003538341395260162,-2.4512002666991295,Ribavirin(II),36791-04-5,37542,Yes,10.1021/acs.jced.1c00345
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,308.15,ethanol,CCO,0.00028199999999999997,0.004753881348626574,-2.3229516619599218,Ribavirin(II),36791-04-5,37542,Yes,10.1021/acs.jced.1c00345
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,313.15,ethanol,CCO,0.0003392,0.00568729094144127,-2.2450945542288365,Ribavirin(II),36791-04-5,37542,Yes,10.1021/acs.jced.1c00345
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,318.15,ethanol,CCO,0.0004351,0.007253248466931479,-2.139467445112497,Ribavirin(II),36791-04-5,37542,Yes,10.1021/acs.jced.1c00345
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,323.15,ethanol,CCO,0.0005518999999999999,0.009148075152746911,-2.0386702762592965,Ribavirin(II),36791-04-5,37542,Yes,10.1021/acs.jced.1c00345
COCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1,278.15,ethanol,CCO,0.001515,0.02643500734706134,-1.5778205645557204,Cinosulfuron,94593-91-6,92420,No,10.1021/acs.jced.1c00357
COCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1,283.15,ethanol,CCO,0.001666,0.028891859553790776,-1.5392245049553817,Cinosulfuron,94593-91-6,92420,No,10.1021/acs.jced.1c00357
COCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1,288.15,ethanol,CCO,0.001825,0.031483633584753284,-1.501915150685852,Cinosulfuron,94593-91-6,92420,No,10.1021/acs.jced.1c00357
COCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1,293.15,ethanol,CCO,0.001992,0.03420788031634898,-1.4658738359416195,Cinosulfuron,94593-91-6,92420,No,10.1021/acs.jced.1c00357
COCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1,298.15,ethanol,CCO,0.002158,0.03687129240190439,-1.4333116393621939,Cinosulfuron,94593-91-6,92420,No,10.1021/acs.jced.1c00357
COCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1,303.15,ethanol,CCO,0.002331,0.039604308352357134,-1.4022575668048487,Cinosulfuron,94593-91-6,92420,No,10.1021/acs.jced.1c00357
COCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1,308.15,ethanol,CCO,0.002512,0.04244130182061555,-1.3722113032617738,Cinosulfuron,94593-91-6,92420,No,10.1021/acs.jced.1c00357
COCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1,313.15,ethanol,CCO,0.002685,0.04512468710258953,-1.3455857965010203,Cinosulfuron,94593-91-6,92420,No,10.1021/acs.jced.1c00357
COCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1,318.15,ethanol,CCO,0.002873,0.04801087474693574,-1.318660381214621,Cinosulfuron,94593-91-6,92420,No,10.1021/acs.jced.1c00357
COCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1,323.15,ethanol,CCO,0.003075,0.051098977453087335,-1.291587790490042,Cinosulfuron,94593-91-6,92420,No,10.1021/acs.jced.1c00357
Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,293.2,ethanol,CCO,0.0003782,0.00648364530515868,-2.1881807517238596,Satranidazole,56302-13-7,41841,No,10.1021/acs.jced.1c00385
Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,298.2,ethanol,CCO,0.0004795,0.008175610340399863,-2.087479815722924,Satranidazole,56302-13-7,41841,No,10.1021/acs.jced.1c00385
Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,303.2,ethanol,CCO,0.0005822000000000001,0.00987244642367044,-2.005575214437954,Satranidazole,56302-13-7,41841,No,10.1021/acs.jced.1c00385
Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,308.2,ethanol,CCO,0.0007263,0.012248813898753756,-1.91190596372115,Satranidazole,56302-13-7,41841,No,10.1021/acs.jced.1c00385
Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,313.2,ethanol,CCO,0.0008514,0.014279567092512279,-1.8452849586790994,Satranidazole,56302-13-7,41841,No,10.1021/acs.jced.1c00385
C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,283.15,ethanol,CCO,0.00314,0.05453456310650429,-1.2633281617838654,Gestodene,60282-87-3,3033968,No,10.1021/acs.jced.1c00408
C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,288.15,ethanol,CCO,0.00387,0.06689961435131742,-1.1745763857535152,Gestodene,60282-87-3,3033968,No,10.1021/acs.jced.1c00408
C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,293.15,ethanol,CCO,0.004730000000000001,0.08144999833889459,-1.0891089202125488,Gestodene,60282-87-3,3033968,No,10.1021/acs.jced.1c00408
C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,298.15,ethanol,CCO,0.00577,0.09894358677662757,-1.0046123501972,Gestodene,60282-87-3,3033968,No,10.1021/acs.jced.1c00408
C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,303.15,ethanol,CCO,0.00701,0.1196629707904104,-0.9220402194292342,Gestodene,60282-87-3,3033968,No,10.1021/acs.jced.1c00408
C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,308.15,ethanol,CCO,0.0085,0.14447840834945702,-0.8401970514218726,Gestodene,60282-87-3,3033968,No,10.1021/acs.jced.1c00408
C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,313.15,ethanol,CCO,0.0102,0.17272491466618148,-0.7626450132048774,Gestodene,60282-87-3,3033968,No,10.1021/acs.jced.1c00408
C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,318.15,ethanol,CCO,0.0123,0.20750784806146927,-0.6829654733840055,Gestodene,60282-87-3,3033968,No,10.1021/acs.jced.1c00408
C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,323.15,ethanol,CCO,0.0147,0.24716013761053685,-0.6070215716566818,Gestodene,60282-87-3,3033968,No,10.1021/acs.jced.1c00408
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,288.15,ethanol,CCO,0.00124,0.021379089897386058,-1.6700107865433298,Labetalol hydrochloride,32780-64-6,71412,Yes,10.1021/acs.jced.1c00432
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,293.15,ethanol,CCO,0.00145,0.024886798919276462,-1.6040309612097663,Labetalol hydrochloride,32780-64-6,71412,Yes,10.1021/acs.jced.1c00432
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,298.15,ethanol,CCO,0.0017,0.029032641431087077,-1.5371134496399492,Labetalol hydrochloride,32780-64-6,71412,Yes,10.1021/acs.jced.1c00432
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,303.15,ethanol,CCO,0.00198,0.033628893920809984,-1.4732874167171353,Labetalol hydrochloride,32780-64-6,71412,Yes,10.1021/acs.jced.1c00432
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,308.15,ethanol,CCO,0.00222,0.03749686173543389,-1.4260050786193967,Labetalol hydrochloride,32780-64-6,71412,Yes,10.1021/acs.jced.1c00432
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,313.15,ethanol,CCO,0.00253,0.04251311651395321,-1.3714770569900305,Labetalol hydrochloride,32780-64-6,71412,Yes,10.1021/acs.jced.1c00432
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,318.15,ethanol,CCO,0.00288,0.04812819003341836,-1.3176004706160007,Labetalol hydrochloride,32780-64-6,71412,Yes,10.1021/acs.jced.1c00432
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,323.15,ethanol,CCO,0.0035,0.05818624318153107,-1.2351796823013612,Labetalol hydrochloride,32780-64-6,71412,Yes,10.1021/acs.jced.1c00432
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,328.15,ethanol,CCO,0.00395,0.0653010265976599,-1.1850799911262393,Labetalol hydrochloride,32780-64-6,71412,Yes,10.1021/acs.jced.1c00432
CSc1nc2cc(Oc3cccc(Cl)c3Cl)c(Cl)cc2[nH]1,278.15,ethanol,CCO,0.007274,0.12765923801927218,-0.8939477521435082,Triclabendazole,68786-66-3,50248,No,10.1021/acs.jced.1c00466
CSc1nc2cc(Oc3cccc(Cl)c3Cl)c(Cl)cc2[nH]1,283.15,ethanol,CCO,0.008783,0.1534088805711927,-0.8141494991130367,Triclabendazole,68786-66-3,50248,No,10.1021/acs.jced.1c00466
CSc1nc2cc(Oc3cccc(Cl)c3Cl)c(Cl)cc2[nH]1,288.15,ethanol,CCO,0.01053,0.1832543991185792,-0.7369455910934235,Triclabendazole,68786-66-3,50248,No,10.1021/acs.jced.1c00466
CSc1nc2cc(Oc3cccc(Cl)c3Cl)c(Cl)cc2[nH]1,293.15,ethanol,CCO,0.01259,0.21852395971209937,-0.6605009385549746,Triclabendazole,68786-66-3,50248,No,10.1021/acs.jced.1c00466
CSc1nc2cc(Oc3cccc(Cl)c3Cl)c(Cl)cc2[nH]1,298.15,ethanol,CCO,0.015099999999999999,0.2613867145090149,-0.5827164900609557,Triclabendazole,68786-66-3,50248,No,10.1021/acs.jced.1c00466
CSc1nc2cc(Oc3cccc(Cl)c3Cl)c(Cl)cc2[nH]1,303.15,ethanol,CCO,0.01806,0.3117593101709257,-0.5061805681766565,Triclabendazole,68786-66-3,50248,No,10.1021/acs.jced.1c00466
CSc1nc2cc(Oc3cccc(Cl)c3Cl)c(Cl)cc2[nH]1,308.15,ethanol,CCO,0.02093,0.36027342340080537,-0.4433677736700611,Triclabendazole,68786-66-3,50248,No,10.1021/acs.jced.1c00466
CSc1nc2cc(Oc3cccc(Cl)c3Cl)c(Cl)cc2[nH]1,313.15,ethanol,CCO,0.02443,0.41972737453526976,-0.3770327052657138,Triclabendazole,68786-66-3,50248,No,10.1021/acs.jced.1c00466
CSc1nc2cc(Oc3cccc(Cl)c3Cl)c(Cl)cc2[nH]1,318.15,ethanol,CCO,0.02878,0.49377334433302766,-0.30647235855463345,Triclabendazole,68786-66-3,50248,No,10.1021/acs.jced.1c00466
COc1cc(C=O)cc(OC)c1OC,278.15,ethanol,CCO,0.005495,0.09626514589986389,-1.0165309266168763,"3,4,5-trimethoxybenzaldehyde",86-81-7,6858,No,10.1021/acs.jced.1c00468
COc1cc(C=O)cc(OC)c1OC,283.15,ethanol,CCO,0.008019,0.139956547154751,-0.8540067804656098,"3,4,5-trimethoxybenzaldehyde",86-81-7,6858,No,10.1021/acs.jced.1c00468
COc1cc(C=O)cc(OC)c1OC,288.15,ethanol,CCO,0.01115,0.19416597078304818,-0.7118268815140889,"3,4,5-trimethoxybenzaldehyde",86-81-7,6858,No,10.1021/acs.jced.1c00468
COc1cc(C=O)cc(OC)c1OC,293.15,ethanol,CCO,0.01613,0.28097488466299747,-0.5513324983858305,"3,4,5-trimethoxybenzaldehyde",86-81-7,6858,No,10.1021/acs.jced.1c00468
COc1cc(C=O)cc(OC)c1OC,298.15,ethanol,CCO,0.02261,0.3943949733583333,-0.4040686288643202,"3,4,5-trimethoxybenzaldehyde",86-81-7,6858,No,10.1021/acs.jced.1c00468
COc1cc(C=O)cc(OC)c1OC,303.15,ethanol,CCO,0.03164,0.5538424892962797,-0.2566137294155272,"3,4,5-trimethoxybenzaldehyde",86-81-7,6858,No,10.1021/acs.jced.1c00468
COc1cc(C=O)cc(OC)c1OC,308.15,ethanol,CCO,0.04425,0.7802714379680921,-0.1077542902520653,"3,4,5-trimethoxybenzaldehyde",86-81-7,6858,No,10.1021/acs.jced.1c00468
COc1cc(C=O)cc(OC)c1OC,313.15,ethanol,CCO,0.06361,1.138599248944189,0.056370893001348274,"3,4,5-trimethoxybenzaldehyde",86-81-7,6858,No,10.1021/acs.jced.1c00468
O=C(O)CSc1ccc2ccccc2c1,278.15,ethanol,CCO,0.001397,0.024373162681447482,-1.6130881127528511,(2-naphthylthio)acetic acid,93-21-0,66728,No,10.1021/acs.jced.1c00482
O=C(O)CSc1ccc2ccccc2c1,283.15,ethanol,CCO,0.0018030000000000001,0.03127201216875709,-1.5048441735804452,(2-naphthylthio)acetic acid,93-21-0,66728,No,10.1021/acs.jced.1c00482
O=C(O)CSc1ccc2ccccc2c1,288.15,ethanol,CCO,0.002338,0.040354293202818914,-1.3941102548673214,(2-naphthylthio)acetic acid,93-21-0,66728,No,10.1021/acs.jced.1c00482
O=C(O)CSc1ccc2ccccc2c1,293.15,ethanol,CCO,0.002822,0.04850150037730642,-1.3142448264388447,(2-naphthylthio)acetic acid,93-21-0,66728,No,10.1021/acs.jced.1c00482
O=C(O)CSc1ccc2ccccc2c1,298.15,ethanol,CCO,0.003357,0.057426245141868476,-1.240889579461101,(2-naphthylthio)acetic acid,93-21-0,66728,No,10.1021/acs.jced.1c00482
O=C(O)CSc1ccc2ccccc2c1,303.15,ethanol,CCO,0.003943,0.06710103556853401,-1.1732707773238618,(2-naphthylthio)acetic acid,93-21-0,66728,No,10.1021/acs.jced.1c00482
O=C(O)CSc1ccc2ccccc2c1,308.15,ethanol,CCO,0.0045590000000000006,0.0771846269051217,-1.112469190792705,(2-naphthylthio)acetic acid,93-21-0,66728,No,10.1021/acs.jced.1c00482
O=C(O)CSc1ccc2ccccc2c1,313.15,ethanol,CCO,0.0051990000000000005,0.0875963214782786,-1.0575141312203749,(2-naphthylthio)acetic acid,93-21-0,66728,No,10.1021/acs.jced.1c00482
O=C(O)CSc1ccc2ccccc2c1,318.15,ethanol,CCO,0.005837,0.09783326925053719,-1.0095134336077212,(2-naphthylthio)acetic acid,93-21-0,66728,No,10.1021/acs.jced.1c00482
O=C(O)CSc1ccc2ccccc2c1,323.15,ethanol,CCO,0.006689,0.11155923498251716,-0.9524944725702987,(2-naphthylthio)acetic acid,93-21-0,66728,No,10.1021/acs.jced.1c00482
CCOC(=O)[C@@H](N)CCc1ccccc1.Cl,283.15,ethanol,CCO,0.031,0.5538782058885467,-0.2565857232240625,L-homophenylalanine ethyl ester hydrochloride,90891-21-7,2734606,No,10.1021/acs.jced.1c00485
CCOC(=O)[C@@H](N)CCc1ccccc1.Cl,293.15,ethanol,CCO,0.03932,0.7014643632831681,-0.15399438767568363,L-homophenylalanine ethyl ester hydrochloride,90891-21-7,2734606,No,10.1021/acs.jced.1c00485
CCOC(=O)[C@@H](N)CCc1ccccc1.Cl,303.15,ethanol,CCO,0.05048,0.9011599181870229,-0.04519813307927234,L-homophenylalanine ethyl ester hydrochloride,90891-21-7,2734606,No,10.1021/acs.jced.1c00485
CCOC(=O)[C@@H](N)CCc1ccccc1.Cl,313.15,ethanol,CCO,0.06658,1.1955533294309566,0.0775689532339112,L-homophenylalanine ethyl ester hydrochloride,90891-21-7,2734606,No,10.1021/acs.jced.1c00485
CCOC(=O)[C@@H](N)CCc1ccccc1.Cl,323.15,ethanol,CCO,0.0867,1.5726613593859966,0.196635216213171,L-homophenylalanine ethyl ester hydrochloride,90891-21-7,2734606,No,10.1021/acs.jced.1c00485
COC(=O)CC[C@H](N)C(=O)O,283.15,ethanol,CCO,0.0001161,0.0020102913513693394,-2.6967409957524473,L-glutamic acid 5-methyl ester,1499-55-4,68662,No,10.1021/acs.jced.1c00504
COC(=O)CC[C@H](N)C(=O)O,288.15,ethanol,CCO,0.00014690000000000002,0.0025299635681212736,-2.5968857326889316,L-glutamic acid 5-methyl ester,1499-55-4,68662,No,10.1021/acs.jced.1c00504
COC(=O)CC[C@H](N)C(=O)O,293.15,ethanol,CCO,0.0001773,0.0030391812093715632,-2.5172434045979366,L-glutamic acid 5-methyl ester,1499-55-4,68662,No,10.1021/acs.jced.1c00504
COC(=O)CC[C@H](N)C(=O)O,298.15,ethanol,CCO,0.00021160000000000002,0.003608330172689504,-2.44269373010556,L-glutamic acid 5-methyl ester,1499-55-4,68662,No,10.1021/acs.jced.1c00504
COC(=O)CC[C@H](N)C(=O)O,303.15,ethanol,CCO,0.0002453,0.0041590173416866,-2.381009268771134,L-glutamic acid 5-methyl ester,1499-55-4,68662,No,10.1021/acs.jced.1c00504
COC(=O)CC[C@H](N)C(=O)O,308.15,ethanol,CCO,0.000272,0.004585258130323021,-2.3386362103932323,L-glutamic acid 5-methyl ester,1499-55-4,68662,No,10.1021/acs.jced.1c00504
COC(=O)CC[C@H](N)C(=O)O,313.15,ethanol,CCO,0.00030659999999999997,0.005140526355627438,-2.2889924098683627,L-glutamic acid 5-methyl ester,1499-55-4,68662,No,10.1021/acs.jced.1c00504
COC(=O)CC[C@H](N)C(=O)O,318.15,ethanol,CCO,0.0003483,0.005805762080510536,-2.2361407654796377,L-glutamic acid 5-methyl ester,1499-55-4,68662,No,10.1021/acs.jced.1c00504
COC(=O)CC[C@H](N)C(=O)O,323.15,ethanol,CCO,0.00038260000000000003,0.006340751526679651,-2.197859265060355,L-glutamic acid 5-methyl ester,1499-55-4,68662,No,10.1021/acs.jced.1c00504
Nc1cnc(Cl)cn1,278.15,ethanol,CCO,0.0022170000000000002,0.03871131643760688,-1.412162059580885,5-chloropyrazin-2-amine,33332-29-5,12808419,No,10.1021/acs.jced.1c00515
Nc1cnc(Cl)cn1,283.15,ethanol,CCO,0.003025,0.05253121803311972,-1.2795825291620566,5-chloropyrazin-2-amine,33332-29-5,12808419,No,10.1021/acs.jced.1c00515
Nc1cnc(Cl)cn1,288.15,ethanol,CCO,0.003876,0.06700373826794588,-1.1739009664954336,5-chloropyrazin-2-amine,33332-29-5,12808419,No,10.1021/acs.jced.1c00515
Nc1cnc(Cl)cn1,293.15,ethanol,CCO,0.004772,0.08217670082069238,-1.085251298510137,5-chloropyrazin-2-amine,33332-29-5,12808419,No,10.1021/acs.jced.1c00515
Nc1cnc(Cl)cn1,298.15,ethanol,CCO,0.005802,0.09949552304096358,-1.0021964605844094,5-chloropyrazin-2-amine,33332-29-5,12808419,No,10.1021/acs.jced.1c00515
Nc1cnc(Cl)cn1,303.15,ethanol,CCO,0.006921,0.11813312388971878,-0.9276283114845029,5-chloropyrazin-2-amine,33332-29-5,12808419,No,10.1021/acs.jced.1c00515
Nc1cnc(Cl)cn1,308.15,ethanol,CCO,0.008131000000000001,0.13815492947437674,-0.8596336145091306,5-chloropyrazin-2-amine,33332-29-5,12808419,No,10.1021/acs.jced.1c00515
Nc1cnc(Cl)cn1,313.15,ethanol,CCO,0.009613,0.16268828302533087,-0.7886437242646329,5-chloropyrazin-2-amine,33332-29-5,12808419,No,10.1021/acs.jced.1c00515
Nc1cnc(Cl)cn1,318.15,ethanol,CCO,0.01114,0.1877175381759047,-0.726495149982826,5-chloropyrazin-2-amine,33332-29-5,12808419,No,10.1021/acs.jced.1c00515
Nc1cnc(Cl)cn1,323.15,ethanol,CCO,0.01308,0.21956108603435098,-0.6584446296960371,5-chloropyrazin-2-amine,33332-29-5,12808419,No,10.1021/acs.jced.1c00515
CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,278.15,ethanol,CCO,0.05318,0.9785640514197055,-0.009410742547894623,Moxidectin,113507-06-5,16760141,Yes,10.1021/acs.jced.1c00517
CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,283.15,ethanol,CCO,0.06742000000000001,1.2516387805572557,0.09747901078695612,Moxidectin,113507-06-5,16760141,Yes,10.1021/acs.jced.1c00517
CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,288.15,ethanol,CCO,0.08139,1.5256979005368594,0.18346854861344328,Moxidectin,113507-06-5,16760141,Yes,10.1021/acs.jced.1c00517
